"","participants","item","genre_grammatical","score_miserky","description","stereotype","numero_item","question","score","RT","genre_gram_le"
"1728","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","pédiatre","le",0.51,"neutre_le","neutre",33,1,0.93,NA,"ale"
"1729","1542316366 226a9b2759e45d19b3b136d923b2ba18","mannequin","le",0.68,"feminin_le","feminin",19,1,0.8,NA,"ale"
"1730","1542316366 226a9b2759e45d19b3b136d923b2ba18","pilote","le",0.24,"masculin_le","masculin",33,1,0.61,NA,"ale"
"1731","1542316366 226a9b2759e45d19b3b136d923b2ba18","photographe","le",0.45,"neutre_le","neutre",20,1,0.59,NA,"ale"
"1732","1542316366 226a9b2759e45d19b3b136d923b2ba18","modèle","le",0.65,"feminin_le","feminin",25,1,0.67,NA,"ale"
"1733","1542316366 226a9b2759e45d19b3b136d923b2ba18","bagagiste","le",0.19,"masculin_le","masculin",15,1,0.76,NA,"ale"
"1734","1542316366 226a9b2759e45d19b3b136d923b2ba18","violoniste","le",0.56,"neutre_le","neutre",8,1,0.53,NA,"ale"
"1735","1542316366 226a9b2759e45d19b3b136d923b2ba18","babysitter","le",0.9,"feminin_le","feminin",31,1,0.91,NA,"ale"
"1736","1542316366 226a9b2759e45d19b3b136d923b2ba18","diplomate","le",0.29,"masculin_le","masculin",3,1,0.8,NA,"ale"
"1737","1542316366 226a9b2759e45d19b3b136d923b2ba18","journaliste","le",0.46,"neutre_le","neutre",2,1,0.67,NA,"ale"
"1738","1542316366 226a9b2759e45d19b3b136d923b2ba18","flûtiste","le",0.63,"feminin_le","feminin",7,1,0.97,NA,"ale"
"1739","1542316366 226a9b2759e45d19b3b136d923b2ba18","croque-mort","le",0.23,"masculin_le","masculin",27,1,0.57,NA,"ale"
"1740","1542316366 226a9b2759e45d19b3b136d923b2ba18","pédiatre","le",0.51,"neutre_le","neutre",32,1,0.92,NA,"ale"
"1741","1542316366 226a9b2759e45d19b3b136d923b2ba18","secrétaire","le",0.82,"feminin_le","feminin",1,1,0.94,NA,"ale"
"1742","1542316366 226a9b2759e45d19b3b136d923b2ba18","bassiste","le",0.29,"masculin_le","masculin",9,1,0.9,NA,"ale"
"1743","1542316366 226a9b2759e45d19b3b136d923b2ba18","physiothérapeute","le",0.51,"neutre_le","neutre",26,1,0.94,NA,"ale"
"1744","1542316366 226a9b2759e45d19b3b136d923b2ba18","manucure","le",0.9,"feminin_le","feminin",13,1,0.99,NA,"ale"
"1745","1542316366 226a9b2759e45d19b3b136d923b2ba18","clown","le",0.18,"masculin_le","masculin",21,1,0.94,NA,"ale"
"1746","1542316366 226a9b2759e45d19b3b136d923b2ba18","guide touristique","le",0.44,"neutre_le","neutre",14,1,0.7,NA,"ale"
"1747","1542361332 bf483d2b60b760cc42c2078dc718672c","physiothérapeute","le",0.51,"neutre_le","neutre",25,1,0.91,NA,"ale"
"1748","1542361332 bf483d2b60b760cc42c2078dc718672c","diplomate","le",0.29,"masculin_le","masculin",2,1,0.83,NA,"ale"
"1749","1542361332 bf483d2b60b760cc42c2078dc718672c","manucure","le",0.9,"feminin_le","feminin",15,1,0.98,NA,"ale"
"1750","1542361332 bf483d2b60b760cc42c2078dc718672c","violoniste","le",0.56,"neutre_le","neutre",7,1,0.53,NA,"ale"
"1751","1542361332 bf483d2b60b760cc42c2078dc718672c","pilote","le",0.24,"masculin_le","masculin",32,1,0.95,NA,"ale"
"1752","1542361332 bf483d2b60b760cc42c2078dc718672c","modèle","le",0.65,"feminin_le","feminin",27,1,0.89,NA,"ale"
"1753","1542361332 bf483d2b60b760cc42c2078dc718672c","photographe","le",0.45,"neutre_le","neutre",19,1,0.6,NA,"ale"
"1754","1542361332 bf483d2b60b760cc42c2078dc718672c","bagagiste","le",0.19,"masculin_le","masculin",14,1,0.65,NA,"ale"
"1755","1542361332 bf483d2b60b760cc42c2078dc718672c","mannequin","le",0.68,"feminin_le","feminin",21,1,0.51,NA,"ale"
"1756","1542361332 bf483d2b60b760cc42c2078dc718672c","guide touristique","le",0.44,"neutre_le","neutre",13,1,0.71,NA,"ale"
"1757","1542361332 bf483d2b60b760cc42c2078dc718672c","bassiste","le",0.29,"masculin_le","masculin",8,1,0.61,NA,"ale"
"1758","1542361332 bf483d2b60b760cc42c2078dc718672c","flûtiste","le",0.63,"feminin_le","feminin",9,1,0.51,NA,"ale"
"1759","1542361332 bf483d2b60b760cc42c2078dc718672c","pédiatre","le",0.51,"neutre_le","neutre",31,1,0.66,NA,"ale"
"1760","1542361332 bf483d2b60b760cc42c2078dc718672c","clown","le",0.18,"masculin_le","masculin",20,1,0.6,NA,"ale"
"1761","1542361332 bf483d2b60b760cc42c2078dc718672c","secrétaire","le",0.82,"feminin_le","feminin",3,1,0.69,NA,"ale"
"1762","1542361332 bf483d2b60b760cc42c2078dc718672c","journaliste","le",0.46,"neutre_le","neutre",1,1,0.82,NA,"ale"
"1763","1542361332 bf483d2b60b760cc42c2078dc718672c","croque-mort","le",0.23,"masculin_le","masculin",26,1,0.68,NA,"ale"
"1764","1542361332 bf483d2b60b760cc42c2078dc718672c","babysitter","le",0.9,"feminin_le","feminin",33,1,0.99,NA,"ale"
"1765","1542383686 07b2a664986066dae911e9d95409b975","gynécologue","le",0.55,"neutre_le","neutre",12,1,0.78,NA,"ale"
"1766","1542383686 07b2a664986066dae911e9d95409b975","réceptionniste","le",0.74,"feminin_le","feminin",5,1,0.56,NA,"ale"
"1767","1542383686 07b2a664986066dae911e9d95409b975","métallurgiste","le",0.21,"masculin_le","masculin",34,1,0.6,NA,"ale"
"1768","1542383686 07b2a664986066dae911e9d95409b975","sténographe","le",0.5,"neutre_le","neutre",30,1,0.86,NA,"ale"
"1769","1542383686 07b2a664986066dae911e9d95409b975","nutritionniste","le",0.74,"feminin_le","feminin",11,1,0.52,NA,"ale"
"1770","1542383686 07b2a664986066dae911e9d95409b975","neurologue","le",0.32,"masculin_le","masculin",10,1,0.91,NA,"ale"
"1771","1542383686 07b2a664986066dae911e9d95409b975","vétérinaire","le",0.49,"neutre_le","neutre",36,1,0.69,NA,"ale"
"1772","1542383686 07b2a664986066dae911e9d95409b975","dactylo","le",0.65,"feminin_le","feminin",29,1,0.64,NA,"ale"
"1773","1542383686 07b2a664986066dae911e9d95409b975","ministre","le",0.25,"masculin_le","masculin",4,1,0.63,NA,"ale"
"1774","1542383686 07b2a664986066dae911e9d95409b975","graphiste","le",0.43,"neutre_le","neutre",6,1,0.62,NA,"ale"
"1775","1542383686 07b2a664986066dae911e9d95409b975","bibliothécaire","le",0.67,"feminin_le","feminin",35,1,0.63,NA,"ale"
"1776","1542383686 07b2a664986066dae911e9d95409b975","taxidermiste","le",0.3,"masculin_le","masculin",28,1,0.71,NA,"ale"
"1777","1542383686 07b2a664986066dae911e9d95409b975","zoologiste","le",0.48,"neutre_le","neutre",18,1,0.87,NA,"ale"
"1778","1542383686 07b2a664986066dae911e9d95409b975","fleuriste","le",0.81,"feminin_le","feminin",17,1,0.78,NA,"ale"
"1779","1542383686 07b2a664986066dae911e9d95409b975","chimiste","le",0.3,"masculin_le","masculin",22,1,0.95,NA,"ale"
"1780","1542383686 07b2a664986066dae911e9d95409b975","biologiste","le",0.48,"neutre_le","neutre",24,1,0.65,NA,"ale"
"1781","1542383686 07b2a664986066dae911e9d95409b975","logopédiste","le",0.66,"feminin_le","feminin",23,1,0.72,NA,"ale"
"1782","1542383686 07b2a664986066dae911e9d95409b975","paysagiste","le",0.28,"masculin_le","masculin",16,1,0.56,NA,"ale"
"1783","1542384431 e744374098be781416ea6ca96801e28f","vétérinaire","le",0.49,"neutre_le","neutre",36,1,0.51,NA,"ale"
"1784","1542384431 e744374098be781416ea6ca96801e28f","fleuriste","le",0.81,"feminin_le","feminin",17,1,0.83,NA,"ale"
"1785","1542384431 e744374098be781416ea6ca96801e28f","ministre","le",0.25,"masculin_le","masculin",4,1,0.68,NA,"ale"
"1786","1542384431 e744374098be781416ea6ca96801e28f","biologiste","le",0.48,"neutre_le","neutre",24,1,0.81,NA,"ale"
"1787","1542384431 e744374098be781416ea6ca96801e28f","réceptionniste","le",0.74,"feminin_le","feminin",5,1,0.91,NA,"ale"
"1788","1542384431 e744374098be781416ea6ca96801e28f","chimiste","le",0.3,"masculin_le","masculin",22,1,0.57,NA,"ale"
"1789","1542384431 e744374098be781416ea6ca96801e28f","sténographe","le",0.5,"neutre_le","neutre",30,1,0.68,NA,"ale"
"1790","1542384431 e744374098be781416ea6ca96801e28f","logopédiste","le",0.66,"feminin_le","feminin",23,1,0.52,NA,"ale"
"1791","1542384431 e744374098be781416ea6ca96801e28f","paysagiste","le",0.28,"masculin_le","masculin",16,1,0.57,NA,"ale"
"1792","1542384431 e744374098be781416ea6ca96801e28f","gynécologue","le",0.55,"neutre_le","neutre",12,1,0.9,NA,"ale"
"1793","1542384431 e744374098be781416ea6ca96801e28f","nutritionniste","le",0.74,"feminin_le","feminin",11,1,0.52,NA,"ale"
"1794","1542384431 e744374098be781416ea6ca96801e28f","neurologue","le",0.32,"masculin_le","masculin",10,1,0.67,NA,"ale"
"1795","1542384431 e744374098be781416ea6ca96801e28f","zoologiste","le",0.48,"neutre_le","neutre",18,1,0.85,NA,"ale"
"1796","1542384431 e744374098be781416ea6ca96801e28f","dactylo","le",0.65,"feminin_le","feminin",29,1,0.73,NA,"ale"
"1797","1542384431 e744374098be781416ea6ca96801e28f","métallurgiste","le",0.21,"masculin_le","masculin",34,1,0.53,NA,"ale"
"1798","1542384431 e744374098be781416ea6ca96801e28f","graphiste","le",0.43,"neutre_le","neutre",6,1,0.77,NA,"ale"
"1799","1542384431 e744374098be781416ea6ca96801e28f","bibliothécaire","le",0.67,"feminin_le","feminin",35,1,0.78,NA,"ale"
"1800","1542384431 e744374098be781416ea6ca96801e28f","taxidermiste","le",0.3,"masculin_le","masculin",28,1,0.76,NA,"ale"
"1801","1542386272 e183ecbe490512682ef3f2352faef3f6","nutritionniste","le",0.74,"feminin_le","feminin",12,1,0.57,NA,"ale"
"1802","1542386272 e183ecbe490512682ef3f2352faef3f6","taxidermiste","le",0.3,"masculin_le","masculin",29,1,1,NA,"ale"
"1803","1542386272 e183ecbe490512682ef3f2352faef3f6","zoologiste","le",0.48,"neutre_le","neutre",16,1,0.58,NA,"ale"
"1804","1542386272 e183ecbe490512682ef3f2352faef3f6","réceptionniste","le",0.74,"feminin_le","feminin",6,1,0.62,NA,"ale"
"1805","1542386272 e183ecbe490512682ef3f2352faef3f6","métallurgiste","le",0.21,"masculin_le","masculin",35,1,0.67,NA,"ale"
"1806","1542386272 e183ecbe490512682ef3f2352faef3f6","gynécologue","le",0.55,"neutre_le","neutre",10,1,0.65,NA,"ale"
"1807","1542386272 e183ecbe490512682ef3f2352faef3f6","dactylo","le",0.65,"feminin_le","feminin",30,1,0.85,NA,"ale"
"1808","1542386272 e183ecbe490512682ef3f2352faef3f6","paysagiste","le",0.28,"masculin_le","masculin",17,1,0.77,NA,"ale"
"1809","1542386272 e183ecbe490512682ef3f2352faef3f6","biologiste","le",0.48,"neutre_le","neutre",22,1,0.99,NA,"ale"
"1810","1542386272 e183ecbe490512682ef3f2352faef3f6","fleuriste","le",0.81,"feminin_le","feminin",18,1,0.9,NA,"ale"
"1811","1542386272 e183ecbe490512682ef3f2352faef3f6","chimiste","le",0.3,"masculin_le","masculin",23,1,0.6,NA,"ale"
"1812","1542386272 e183ecbe490512682ef3f2352faef3f6","sténographe","le",0.5,"neutre_le","neutre",28,1,0.62,NA,"ale"
"1813","1542386272 e183ecbe490512682ef3f2352faef3f6","logopédiste","le",0.66,"feminin_le","feminin",24,1,0.89,NA,"ale"
"1814","1542386272 e183ecbe490512682ef3f2352faef3f6","ministre","le",0.25,"masculin_le","masculin",5,1,0.75,NA,"ale"
"1815","1542386272 e183ecbe490512682ef3f2352faef3f6","graphiste","le",0.43,"neutre_le","neutre",4,1,0.95,NA,"ale"
"1816","1542386272 e183ecbe490512682ef3f2352faef3f6","bibliothécaire","le",0.67,"feminin_le","feminin",36,1,0.76,NA,"ale"
"1817","1542386272 e183ecbe490512682ef3f2352faef3f6","neurologue","le",0.32,"masculin_le","masculin",11,1,0.87,NA,"ale"
"1818","1542386272 e183ecbe490512682ef3f2352faef3f6","vétérinaire","le",0.49,"neutre_le","neutre",34,1,0.84,NA,"ale"
"1819","1542389031 a936b36141d528c9869772188c924104","fleuriste","le",0.81,"feminin_le","feminin",18,1,0.67,NA,"ale"
"1820","1542389031 a936b36141d528c9869772188c924104","graphiste","le",0.43,"neutre_le","neutre",4,1,0.68,NA,"ale"
"1821","1542389031 a936b36141d528c9869772188c924104","paysagiste","le",0.28,"masculin_le","masculin",17,1,0.98,NA,"ale"
"1822","1542389031 a936b36141d528c9869772188c924104","nutritionniste","le",0.74,"feminin_le","feminin",12,1,0.83,NA,"ale"
"1823","1542389031 a936b36141d528c9869772188c924104","biologiste","le",0.48,"neutre_le","neutre",22,1,0.78,NA,"ale"
"1824","1542389031 a936b36141d528c9869772188c924104","chimiste","le",0.3,"masculin_le","masculin",23,1,0.72,NA,"ale"
"1825","1542389031 a936b36141d528c9869772188c924104","dactylo","le",0.65,"feminin_le","feminin",30,1,0.59,NA,"ale"
"1826","1542389031 a936b36141d528c9869772188c924104","vétérinaire","le",0.49,"neutre_le","neutre",34,1,0.64,NA,"ale"
"1827","1542389031 a936b36141d528c9869772188c924104","ministre","le",0.25,"masculin_le","masculin",5,1,0.89,NA,"ale"
"1828","1542389031 a936b36141d528c9869772188c924104","bibliothécaire","le",0.67,"feminin_le","feminin",36,1,0.9,NA,"ale"
"1829","1542389031 a936b36141d528c9869772188c924104","sténographe","le",0.5,"neutre_le","neutre",28,1,0.62,NA,"ale"
"1830","1542389031 a936b36141d528c9869772188c924104","neurologue","le",0.32,"masculin_le","masculin",11,1,0.58,NA,"ale"
"1831","1542389031 a936b36141d528c9869772188c924104","réceptionniste","le",0.74,"feminin_le","feminin",6,1,0.85,NA,"ale"
"1832","1542389031 a936b36141d528c9869772188c924104","gynécologue","le",0.55,"neutre_le","neutre",10,1,0.53,NA,"ale"
"1833","1542389031 a936b36141d528c9869772188c924104","taxidermiste","le",0.3,"masculin_le","masculin",29,1,0.62,NA,"ale"
"1834","1542389031 a936b36141d528c9869772188c924104","logopédiste","le",0.66,"feminin_le","feminin",24,1,0.83,NA,"ale"
"1835","1542389031 a936b36141d528c9869772188c924104","zoologiste","le",0.48,"neutre_le","neutre",16,1,0.9,NA,"ale"
"1836","1542389031 a936b36141d528c9869772188c924104","métallurgiste","le",0.21,"masculin_le","masculin",35,1,0.92,NA,"ale"
"1837","1542389109 dfbc7e048423e097b74c623ff080fe52","pilote","le",0.24,"masculin_le","masculin",31,1,0.87,NA,"ale"
"1838","1542389109 dfbc7e048423e097b74c623ff080fe52","photographe","le",0.45,"neutre_le","neutre",21,1,0.88,NA,"ale"
"1839","1542389109 dfbc7e048423e097b74c623ff080fe52","manucure","le",0.9,"feminin_le","feminin",14,1,0.77,NA,"ale"
"1840","1542389109 dfbc7e048423e097b74c623ff080fe52","clown","le",0.18,"masculin_le","masculin",19,1,0.82,NA,"ale"
"1841","1542389109 dfbc7e048423e097b74c623ff080fe52","pédiatre","le",0.51,"neutre_le","neutre",33,1,0.69,NA,"ale"
"1842","1542389109 dfbc7e048423e097b74c623ff080fe52","flûtiste","le",0.63,"feminin_le","feminin",8,1,0.98,NA,"ale"
"1843","1542389109 dfbc7e048423e097b74c623ff080fe52","croque-mort","le",0.23,"masculin_le","masculin",25,1,0.51,NA,"ale"
"1844","1542389109 dfbc7e048423e097b74c623ff080fe52","journaliste","le",0.46,"neutre_le","neutre",3,1,0.76,NA,"ale"
"1845","1542389109 dfbc7e048423e097b74c623ff080fe52","babysitter","le",0.9,"feminin_le","feminin",32,1,0.85,NA,"ale"
"1846","1542389109 dfbc7e048423e097b74c623ff080fe52","diplomate","le",0.29,"masculin_le","masculin",1,1,0.98,NA,"ale"
"1847","1542389109 dfbc7e048423e097b74c623ff080fe52","physiothérapeute","le",0.51,"neutre_le","neutre",27,1,0.99,NA,"ale"
"1848","1542389109 dfbc7e048423e097b74c623ff080fe52","modèle","le",0.65,"feminin_le","feminin",26,1,0.66,NA,"ale"
"1849","1542389109 dfbc7e048423e097b74c623ff080fe52","bagagiste","le",0.19,"masculin_le","masculin",13,1,1,NA,"ale"
"1850","1542389109 dfbc7e048423e097b74c623ff080fe52","guide touristique","le",0.44,"neutre_le","neutre",15,1,0.82,NA,"ale"
"1851","1542389109 dfbc7e048423e097b74c623ff080fe52","secrétaire","le",0.82,"feminin_le","feminin",2,1,0.57,NA,"ale"
"1852","1542389109 dfbc7e048423e097b74c623ff080fe52","bassiste","le",0.29,"masculin_le","masculin",7,1,0.76,NA,"ale"
"1853","1542389109 dfbc7e048423e097b74c623ff080fe52","violoniste","le",0.56,"neutre_le","neutre",9,1,0.54,NA,"ale"
"1854","1542389109 dfbc7e048423e097b74c623ff080fe52","mannequin","le",0.68,"feminin_le","feminin",20,1,0.83,NA,"ale"
"1855","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","babysitter","le",0.9,"feminin_le","feminin",33,1,0.58,NA,"ale"
"1856","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","journaliste","le",0.46,"neutre_le","neutre",1,1,0.65,NA,"ale"
"1857","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","bassiste","le",0.29,"masculin_le","masculin",8,1,0.59,NA,"ale"
"1858","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","flûtiste","le",0.63,"feminin_le","feminin",9,1,0.88,NA,"ale"
"1859","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","pédiatre","le",0.51,"neutre_le","neutre",31,1,0.9,NA,"ale"
"1860","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","pilote","le",0.24,"masculin_le","masculin",32,1,0.75,NA,"ale"
"1861","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","secrétaire","le",0.82,"feminin_le","feminin",3,1,0.6,NA,"ale"
"1862","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","guide touristique","le",0.44,"neutre_le","neutre",13,1,0.62,NA,"ale"
"1863","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","clown","le",0.18,"masculin_le","masculin",20,1,0.95,NA,"ale"
"1864","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","modèle","le",0.65,"feminin_le","feminin",27,1,0.56,NA,"ale"
"1865","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","physiothérapeute","le",0.51,"neutre_le","neutre",25,1,0.73,NA,"ale"
"1866","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","bagagiste","le",0.19,"masculin_le","masculin",14,1,0.95,NA,"ale"
"1867","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","mannequin","le",0.68,"feminin_le","feminin",21,1,0.82,NA,"ale"
"1868","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","violoniste","le",0.56,"neutre_le","neutre",7,1,0.6,NA,"ale"
"1869","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","croque-mort","le",0.23,"masculin_le","masculin",26,1,0.6,NA,"ale"
"1870","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","manucure","le",0.9,"feminin_le","feminin",15,1,0.68,NA,"ale"
"1871","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","photographe","le",0.45,"neutre_le","neutre",19,1,0.56,NA,"ale"
"1872","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","diplomate","le",0.29,"masculin_le","masculin",2,1,0.7,NA,"ale"
"1873","1542401270 16bb2c83213723363531364cfd2694d7","ministre","le",0.25,"masculin_le","masculin",4,1,0.83,NA,"ale"
"1874","1542401270 16bb2c83213723363531364cfd2694d7","logopédiste","le",0.66,"feminin_le","feminin",23,1,0.8,NA,"ale"
"1875","1542401270 16bb2c83213723363531364cfd2694d7","graphiste","le",0.43,"neutre_le","neutre",6,1,0.55,NA,"ale"
"1876","1542401270 16bb2c83213723363531364cfd2694d7","métallurgiste","le",0.21,"masculin_le","masculin",34,1,0.54,NA,"ale"
"1877","1542401270 16bb2c83213723363531364cfd2694d7","dactylo","le",0.65,"feminin_le","feminin",29,1,0.73,NA,"ale"
"1878","1542401270 16bb2c83213723363531364cfd2694d7","sténographe","le",0.5,"neutre_le","neutre",30,1,0.57,NA,"ale"
"1879","1542401270 16bb2c83213723363531364cfd2694d7","neurologue","le",0.32,"masculin_le","masculin",10,1,0.83,NA,"ale"
"1880","1542401270 16bb2c83213723363531364cfd2694d7","bibliothécaire","le",0.67,"feminin_le","feminin",35,1,0.72,NA,"ale"
"1881","1542401270 16bb2c83213723363531364cfd2694d7","biologiste","le",0.48,"neutre_le","neutre",24,1,0.63,NA,"ale"
"1882","1542401270 16bb2c83213723363531364cfd2694d7","paysagiste","le",0.28,"masculin_le","masculin",16,1,0.75,NA,"ale"
"1883","1542401270 16bb2c83213723363531364cfd2694d7","réceptionniste","le",0.74,"feminin_le","feminin",5,1,0.8,NA,"ale"
"1884","1542401270 16bb2c83213723363531364cfd2694d7","vétérinaire","le",0.49,"neutre_le","neutre",36,1,0.62,NA,"ale"
"1885","1542401270 16bb2c83213723363531364cfd2694d7","chimiste","le",0.3,"masculin_le","masculin",22,1,0.82,NA,"ale"
"1886","1542401270 16bb2c83213723363531364cfd2694d7","nutritionniste","le",0.74,"feminin_le","feminin",11,1,0.94,NA,"ale"
"1887","1542401270 16bb2c83213723363531364cfd2694d7","zoologiste","le",0.48,"neutre_le","neutre",18,1,0.73,NA,"ale"
"1888","1542401270 16bb2c83213723363531364cfd2694d7","taxidermiste","le",0.3,"masculin_le","masculin",28,1,0.78,NA,"ale"
"1889","1542401270 16bb2c83213723363531364cfd2694d7","fleuriste","le",0.81,"feminin_le","feminin",17,1,0.96,NA,"ale"
"1890","1542401270 16bb2c83213723363531364cfd2694d7","gynécologue","le",0.55,"neutre_le","neutre",12,1,0.72,NA,"ale"
"1891","1542401702 6f97d2b59109324c3ec3ebe40f79d345","métallurgiste","le",0.21,"masculin_le","masculin",34,1,0.7,NA,"ale"
"1892","1542401702 6f97d2b59109324c3ec3ebe40f79d345","réceptionniste","le",0.74,"feminin_le","feminin",5,1,0.6,NA,"ale"
"1893","1542401702 6f97d2b59109324c3ec3ebe40f79d345","graphiste","le",0.43,"neutre_le","neutre",6,1,0.66,NA,"ale"
"1894","1542401702 6f97d2b59109324c3ec3ebe40f79d345","neurologue","le",0.32,"masculin_le","masculin",10,1,0.86,NA,"ale"
"1895","1542401702 6f97d2b59109324c3ec3ebe40f79d345","dactylo","le",0.65,"feminin_le","feminin",29,1,0.98,NA,"ale"
"1896","1542401702 6f97d2b59109324c3ec3ebe40f79d345","zoologiste","le",0.48,"neutre_le","neutre",18,1,0.85,NA,"ale"
"1897","1542401702 6f97d2b59109324c3ec3ebe40f79d345","ministre","le",0.25,"masculin_le","masculin",4,1,0.53,NA,"ale"
"1898","1542401702 6f97d2b59109324c3ec3ebe40f79d345","nutritionniste","le",0.74,"feminin_le","feminin",11,1,0.75,NA,"ale"
"1899","1542401702 6f97d2b59109324c3ec3ebe40f79d345","vétérinaire","le",0.49,"neutre_le","neutre",36,1,0.99,NA,"ale"
"1900","1542401702 6f97d2b59109324c3ec3ebe40f79d345","chimiste","le",0.3,"masculin_le","masculin",22,1,0.72,NA,"ale"
"1901","1542401702 6f97d2b59109324c3ec3ebe40f79d345","bibliothécaire","le",0.67,"feminin_le","feminin",35,1,0.85,NA,"ale"
"1902","1542401702 6f97d2b59109324c3ec3ebe40f79d345","biologiste","le",0.48,"neutre_le","neutre",24,1,0.84,NA,"ale"
"1903","1542401702 6f97d2b59109324c3ec3ebe40f79d345","taxidermiste","le",0.3,"masculin_le","masculin",28,1,0.85,NA,"ale"
"1904","1542401702 6f97d2b59109324c3ec3ebe40f79d345","logopédiste","le",0.66,"feminin_le","feminin",23,1,0.7,NA,"ale"
"1905","1542401702 6f97d2b59109324c3ec3ebe40f79d345","sténographe","le",0.5,"neutre_le","neutre",30,1,0.66,NA,"ale"
"1906","1542401702 6f97d2b59109324c3ec3ebe40f79d345","paysagiste","le",0.28,"masculin_le","masculin",16,1,0.82,NA,"ale"
"1907","1542401702 6f97d2b59109324c3ec3ebe40f79d345","fleuriste","le",0.81,"feminin_le","feminin",17,1,0.75,NA,"ale"
"1908","1542401702 6f97d2b59109324c3ec3ebe40f79d345","gynécologue","le",0.55,"neutre_le","neutre",12,1,0.97,NA,"ale"
"1909","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","bibliothécaire","le",0.67,"feminin_le","feminin",36,1,0.88,NA,"ale"
"1910","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","paysagiste","le",0.28,"masculin_le","masculin",17,1,0.91,NA,"ale"
"1911","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","zoologiste","le",0.48,"neutre_le","neutre",16,1,0.54,NA,"ale"
"1912","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","fleuriste","le",0.81,"feminin_le","feminin",18,1,0.62,NA,"ale"
"1913","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","chimiste","le",0.3,"masculin_le","masculin",23,1,0.58,NA,"ale"
"1914","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","sténographe","le",0.5,"neutre_le","neutre",28,1,0.52,NA,"ale"
"1915","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","dactylo","le",0.65,"feminin_le","feminin",30,1,0.59,NA,"ale"
"1916","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","ministre","le",0.25,"masculin_le","masculin",5,1,0.83,NA,"ale"
"1917","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","gynécologue","le",0.55,"neutre_le","neutre",10,1,0.94,NA,"ale"
"1918","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","réceptionniste","le",0.74,"feminin_le","feminin",6,1,0.55,NA,"ale"
"1919","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","métallurgiste","le",0.21,"masculin_le","masculin",35,1,0.88,NA,"ale"
"1920","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","biologiste","le",0.48,"neutre_le","neutre",22,1,0.67,NA,"ale"
"1921","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","nutritionniste","le",0.74,"feminin_le","feminin",12,1,0.74,NA,"ale"
"1922","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","neurologue","le",0.32,"masculin_le","masculin",11,1,0.54,NA,"ale"
"1923","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","vétérinaire","le",0.49,"neutre_le","neutre",34,1,0.79,NA,"ale"
"1924","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","logopédiste","le",0.66,"feminin_le","feminin",24,1,0.88,NA,"ale"
"1925","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","taxidermiste","le",0.3,"masculin_le","masculin",29,1,0.53,NA,"ale"
"1926","1542406189 82893bf0d85be7efc4dcea42ca4fa4f9","graphiste","le",0.43,"neutre_le","neutre",4,1,0.75,NA,"ale"
"1927","1542413009 02b26580862beaa45d96638851668d58","croque-mort","le",0.23,"masculin_le","masculin",25,1,0.62,NA,"ale"
"1928","1542413009 02b26580862beaa45d96638851668d58","mannequin","le",0.68,"feminin_le","feminin",20,1,0.51,NA,"ale"
"1929","1542413009 02b26580862beaa45d96638851668d58","pédiatre","le",0.51,"neutre_le","neutre",33,1,0.69,NA,"ale"
"1930","1542413009 02b26580862beaa45d96638851668d58","clown","le",0.18,"masculin_le","masculin",19,1,0.84,NA,"ale"
"1931","1542413009 02b26580862beaa45d96638851668d58","babysitter","le",0.9,"feminin_le","feminin",32,1,0.98,NA,"ale"
